Set,Set,Set,Set,Set,Set,Set,Run #1,Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4,Run #4,Run #5,Run #5,Run #5,Run #5,Run #6,Run #6,Run #6,Run #6,Run #7,Run #7,Run #7,Run #7,Run #8,Run #8,Run #8,Run #8,Run #9,Run #9,Run #9,Run #9,Run #10,Run #10,Run #10,Run #10
,,,,,,,5.95,0.54,-0.23,-2.09,5.95,0.55,-0.24,-1.29,5.95,0.54,-0.25,-2.22,5.95,0.56,-0.28,-1.43,5.95,0.58,-0.16,-2.15,5.95,0.55,-0.39,0.43,5.95,0.44,-0.4,0.34,5.95,0.44,-0.23,6.09,5.95,0.52,-0.42,-3.63,5.95,0.48,-0.36,1.79
,,,,,,,5.96,0.54,-0.25,-2.65,5.96,0.55,-0.26,-1.43,5.96,0.54,-0.26,-1.66,5.96,0.56,-0.29,-0.43,5.96,0.57,-0.19,-2.3,5.96,0.55,-0.38,0.43,5.96,0.44,-0.45,-3.29,5.96,0.44,-0.17,1.94,5.96,0.51,-0.5,-3.05,5.96,0.48,-0.35,1.35
,,,,,,,5.97,0.54,-0.28,-2.22,5.97,0.54,-0.27,-0.36,5.97,0.54,-0.28,-2.09,5.97,0.56,-0.29,-0.29,5.97,0.57,-0.21,-1.29,5.97,0.54,-0.38,0.36,5.97,0.43,-0.47,2.64,5.97,0.43,-0.19,-0.54,5.97,0.51,-0.48,4.57,5.97,0.48,-0.34,0.74
,,,,,,,5.98,0.54,-0.3,-1.66,5.98,0.54,-0.26,-0.73,5.98,0.53,-0.31,-2.65,5.98,0.55,-0.3,-1.29,5.98,0.57,-0.21,-1.15,5.98,0.54,-0.37,0.86,5.98,0.43,-0.39,6.41,5.98,0.43,-0.18,4.3,5.98,0.5,-0.41,-0.54,5.98,0.47,-0.33,1.66
,,,,,,,5.99,0.53,-0.31,-2.16,5.99,0.54,-0.28,-1.86,5.99,0.53,-0.33,-2.22,5.99,0.55,-0.32,-1.23,5.99,0.57,-0.23,-2.15,5.99,0.54,-0.36,0.93,5.99,0.43,-0.34,3.39,5.99,0.43,-0.11,4.9,5.99,0.5,-0.49,-3.89,5.99,0.47,-0.3,2.21
,,,,,,,6,0.53,-0.34,-2.29,6,0.54,-0.3,-1,6,0.53,-0.35,-1.73,6,0.55,-0.32,-1.72,6,0.57,-0.26,-2.37,6,0.53,-0.35,0.23,6,0.42,-0.33,0.16,6,0.43,-0.08,-0.59,6,0.49,-0.49,3.02,6,0.47,-0.29,1.84
,,,,,,,6.01,0.53,-0.36,-1.29,6.01,0.53,-0.3,0.07,6.01,0.52,-0.37,-1.73,6.01,0.54,-0.35,-2.06,6.01,0.56,-0.28,-0.93,6.01,0.53,-0.36,1.53,6.01,0.42,-0.33,-1.34,6.01,0.43,-0.12,0.38,6.01,0.49,-0.43,3.39,6.01,0.46,-0.27,0.86
,,,,,,,6.02,0.52,-0.37,-1.23,6.02,0.53,-0.3,-0.43,6.02,0.52,-0.38,-1.66,6.02,0.54,-0.36,-0.04,6.02,0.56,-0.27,-0.29,6.02,0.53,-0.32,3.34,6.02,0.42,-0.35,-1.48,6.02,0.43,-0.08,4.84,6.02,0.48,-0.42,0.37,6.02,0.46,-0.27,0.58
,,,,,,,6.03,0.52,-0.38,-1.6,6.03,0.53,-0.31,-0.5,6.03,0.52,-0.4,-2.28,6.03,0.54,-0.35,3.65,6.03,0.56,-0.28,-1.22,6.03,0.52,-0.29,1.19,6.03,0.41,-0.36,3.85,6.03,0.43,-0.02,3.87,6.03,0.48,-0.42,0.86,6.03,0.46,-0.26,3.13
,,,,,,,6.04,0.51,-0.4,-2.33,6.04,0.52,-0.31,0.06,6.04,0.51,-0.43,-1.49,6.04,0.53,-0.29,2.89,6.04,0.55,-0.3,-1.79,6.04,0.52,-0.3,-1.29,6.04,0.41,-0.28,8.19,6.04,0.43,0,3.71,6.04,0.48,-0.4,0.81,6.04,0.46,-0.21,2.27
,,,,,,,6.05,0.51,-0.43,-5,6.05,0.52,-0.31,-0.43,6.05,0.51,-0.43,0.75,6.05,0.53,-0.29,-2.91,6.05,0.55,-0.32,-1.43,6.05,0.52,-0.32,-2.25,6.05,0.41,-0.2,8.69,6.05,0.43,0.05,5.59,6.05,0.47,-0.41,1.12,6.05,0.45,-0.21,1.18
,,,,,,,6.06,0.51,-0.5,0.42,6.06,0.52,-0.32,-0.5,6.06,0.5,-0.42,-5.23,6.06,0.53,-0.35,-0.76,6.06,0.55,-0.33,-0.43,6.06,0.51,-0.34,4.97,6.06,0.4,-0.1,4.68,6.06,0.43,0.11,2.09,6.06,0.47,-0.38,2.7,6.06,0.45,-0.18,2.15
,,,,,,,6.07,0.5,-0.42,1.31,6.07,0.51,-0.32,0.19,6.07,0.5,-0.54,-5.93,6.07,0.52,-0.31,2.12,6.07,0.54,-0.33,-0.36,6.07,0.51,-0.22,7.86,6.07,0.4,-0.11,-3.21,6.07,0.43,0.1,-1.88,6.07,0.46,-0.35,1.84,6.07,0.45,-0.17,1.98
,,,,,,,6.08,0.5,-0.47,-6.53,6.08,0.51,-0.31,-1.17,6.08,0.49,-0.53,3.81,6.08,0.52,-0.31,-0.73,6.08,0.54,-0.33,-0.93,6.08,0.51,-0.19,-3.7,6.08,0.4,-0.17,-1.64,6.08,0.43,0.08,3.39,6.08,0.46,-0.35,0.81,6.08,0.45,-0.14,3.72
,,,,,,,6.09,0.49,-0.55,0.54,6.09,0.51,-0.34,-2.41,6.09,0.49,-0.46,1.18,6.09,0.52,-0.32,-1.79,6.09,0.54,-0.34,-0.43,6.09,0.51,-0.29,1.27,6.09,0.4,-0.14,1.62,6.09,0.43,0.16,4.3,6.09,0.46,-0.34,1.29,6.09,0.45,-0.09,1.46
,,,,,,,6.1,0.49,-0.46,3.57,6.1,0.5,-0.36,-0.74,6.1,0.48,-0.51,-1.66,6.1,0.51,-0.34,-1.55,6.1,0.53,-0.34,-0.43,6.1,0.5,-0.16,5.68,6.1,0.4,-0.13,2.53,6.1,0.43,0.16,-0.06,6.1,0.45,-0.32,1.41,6.1,0.45,-0.11,-0.45
,,,,,,,6.11,0.48,-0.48,-1.1,6.11,0.5,-0.36,1.6,6.11,0.48,-0.49,1.41,6.11,0.51,-0.36,0.11,6.11,0.53,-0.35,-0.5,6.11,0.5,-0.18,-2.47,6.11,0.4,-0.09,3.16,6.11,0.44,0.16,4.41,6.11,0.45,-0.31,0.1,6.11,0.45,-0.1,3.33
,,,,,,,6.12,0.48,-0.48,0.98,6.12,0.5,-0.33,2.65,6.12,0.47,-0.48,0.43,6.12,0.51,-0.34,2.46,6.12,0.53,-0.35,0.07,6.12,0.5,-0.21,3.5,6.12,0.4,-0.07,1.67,6.12,0.44,0.25,4.04,6.12,0.45,-0.32,2.79,6.12,0.44,-0.05,4.58
,,,,,,,6.13,0.47,-0.46,-0.05,6.13,0.49,-0.3,2.4,6.13,0.47,-0.48,0.49,6.13,0.5,-0.31,3.64,6.13,0.52,-0.35,-0.5,6.13,0.5,-0.11,3.27,6.13,0.4,-0.05,2.1,6.13,0.44,0.24,-1.62,6.13,0.45,-0.25,5.35,6.13,0.44,-0.01,2.32
,,,,,,,6.14,0.47,-0.49,0.25,6.14,0.49,-0.28,0.62,6.14,0.46,-0.47,0,6.14,0.5,-0.27,2.65,6.14,0.52,-0.36,-0.07,6.14,0.5,-0.15,0.73,6.14,0.4,-0.03,2.53,6.14,0.44,0.22,0.84,6.14,0.44,-0.21,-0.1,6.14,0.44,0,0.69
,,,,,,,6.15,0.46,-0.46,2.13,6.15,0.49,-0.29,-1.04,6.15,0.46,-0.48,0.05,6.15,0.5,-0.25,-1.1,6.15,0.52,-0.35,0.56,6.15,0.5,-0.09,5.47,6.15,0.4,0,3.01,6.15,0.44,0.26,4.89,6.15,0.44,-0.26,0.47,6.15,0.44,0,1.93
,,,,,,,6.16,0.46,-0.44,-1.51,6.16,0.49,-0.3,0.19,6.16,0.46,-0.47,-0.65,6.16,0.5,-0.29,-3.26,6.16,0.51,-0.35,-0.24,6.16,0.5,-0.04,3.2,6.16,0.4,0.03,3.16,6.16,0.45,0.32,3.71,6.16,0.44,-0.2,4.04,6.16,0.44,0.04,3.98
,,,,,,,6.17,0.45,-0.49,0.2,6.17,0.48,-0.29,2.15,6.17,0.45,-0.5,0.96,6.17,0.49,-0.32,1.78,6.17,0.51,-0.36,-1.79,6.17,0.5,-0.03,1.78,6.17,0.4,0.06,1.67,6.17,0.45,0.33,1.4,6.17,0.44,-0.18,2.69,6.17,0.45,0.08,3.34
,,,,,,,6.18,0.45,-0.44,2.6,6.18,0.48,-0.26,2.33,6.18,0.45,-0.45,4.6,6.18,0.49,-0.25,5.23,6.18,0.51,-0.39,-1.61,6.18,0.5,0,1.54,6.18,0.4,0.06,2,6.18,0.45,0.34,0.37,6.18,0.43,-0.15,1.83,6.18,0.45,0.1,0.32
,,,,,,,6.19,0.44,-0.44,-1.78,6.19,0.48,-0.24,0.86,6.19,0.44,-0.4,-1.71,6.19,0.49,-0.21,1.42,6.19,0.5,-0.39,0.74,6.19,0.5,0,-0.68,6.19,0.4,0.1,3.59,6.19,0.46,0.34,0.63,6.19,0.43,-0.14,0.32,6.19,0.45,0.09,1.07
,,,,,,,6.2,0.44,-0.47,2.25,6.2,0.47,-0.24,0.68,6.2,0.44,-0.49,-2.7,6.2,0.49,-0.23,0.19,6.2,0.5,-0.37,1.6,6.2,0.5,-0.01,0.92,6.2,0.4,0.14,2.7,6.2,0.46,0.36,2.63,6.2,0.43,-0.14,5.16,6.2,0.45,0.13,3.12
,,,,,,,6.21,0.43,-0.39,5.83,6.21,0.47,-0.23,2.21,6.21,0.43,-0.46,6.3,6.21,0.48,-0.21,2.15,6.21,0.49,-0.36,2.65,6.21,0.5,0.02,3.62,6.21,0.4,0.15,-2.58,6.21,0.46,0.39,2.38,6.21,0.43,-0.04,5.76,6.21,0.45,0.15,2.2
,,,,,,,6.22,0.43,-0.36,0.11,6.22,0.47,-0.2,1.84,6.22,0.43,-0.36,4.53,6.22,0.48,-0.18,2.21,6.22,0.49,-0.32,2.34,6.22,0.5,0.06,5.96,6.22,0.4,0.08,-3.54,6.22,0.47,0.4,0.37,6.22,0.43,-0.03,0.38,6.22,0.45,0.17,1.72
,,,,,,,6.23,0.43,-0.39,-1.08,6.23,0.47,-0.19,0.8,6.23,0.42,-0.37,-1.45,6.23,0.48,-0.17,1.78,6.23,0.49,-0.31,0.86,6.23,0.5,0.14,3.5,6.23,0.4,0.08,5.64,6.23,0.47,0.4,0.8,6.23,0.43,-0.03,0.7,6.23,0.45,0.19,1.66
,,,,,,,6.24,0.42,-0.38,0.71,6.24,0.47,-0.18,1.23,6.24,0.42,-0.39,-0.26,6.24,0.48,-0.15,1.23,6.24,0.49,-0.3,0.8,6.24,0.5,0.13,-0.68,6.24,0.4,0.2,5.5,6.24,0.48,0.42,1.34,6.24,0.43,-0.01,2.2,6.24,0.46,0.2,2.32
,,,,,,,6.25,0.42,-0.37,2,6.25,0.46,-0.17,1.66,6.25,0.42,-0.37,2.1,6.25,0.48,-0.14,1.6,6.25,0.48,-0.3,1.17,6.25,0.5,0.13,1.16,6.25,0.41,0.19,1.69,6.25,0.48,0.43,0.67,6.25,0.43,0.02,1.88,6.25,0.46,0.23,0.86
,,,,,,,6.26,0.42,-0.34,3.55,6.26,0.46,-0.15,2.21,6.26,0.41,-0.35,2.08,6.26,0.47,-0.12,2.76,6.26,0.48,-0.28,2.21,6.26,0.5,0.15,2.15,6.26,0.41,0.23,6.16,6.26,0.49,0.43,2.45,6.26,0.43,0.03,-0.06,6.26,0.46,0.22,0.51
,,,,,,,6.27,0.41,-0.3,2.69,6.27,0.46,-0.12,1.84,6.27,0.41,-0.33,6.74,6.27,0.47,-0.09,1.35,6.27,0.48,-0.25,1.84,6.27,0.5,0.17,2.15,6.27,0.41,0.32,5.18,6.27,0.49,0.48,0.24,6.27,0.43,0.02,4.03,6.27,0.46,0.24,3.55
,,,,,,,6.28,0.41,-0.29,1.72,6.28,0.46,-0.11,0.69,6.28,0.41,-0.21,9.3,6.28,0.47,-0.09,0.68,6.28,0.47,-0.24,0.74,6.28,0.5,0.2,2.08,6.28,0.41,0.34,0.96,6.28,0.5,0.44,-2.28,6.28,0.43,0.11,7.31,6.28,0.46,0.29,2.86
,,,,,,,6.29,0.41,-0.27,1.07,6.29,0.46,-0.11,2.09,6.29,0.41,-0.15,-0.98,6.29,0.47,-0.07,2.09,6.29,0.47,-0.24,1.78,6.29,0.51,0.21,2.83,6.29,0.42,0.34,-0.05,6.29,0.5,0.43,2.46,6.29,0.43,0.16,-0.54,6.29,0.47,0.3,0.43
,,,,,,,6.3,0.4,-0.26,7.22,6.3,0.46,-0.07,2.75,6.3,0.4,-0.23,-4.58,6.3,0.47,-0.05,2.64,6.3,0.47,-0.21,1.24,6.3,0.51,0.25,0.98,6.3,0.42,0.33,0.32,6.3,0.5,0.49,0.37,6.3,0.43,0.1,-0.17,6.3,0.47,0.3,0.31
,,,,,,,6.31,0.4,-0.12,9.43,6.31,0.46,-0.05,1.23,6.31,0.4,-0.24,2.05,6.31,0.47,-0.02,2.21,6.31,0.47,-0.21,1.61,6.31,0.51,0.23,-0.71,6.31,0.42,0.34,0.96,6.31,0.51,0.44,-3.21,6.31,0.44,0.16,5.75,6.31,0.47,0.31,1.29
,,,,,,,6.32,0.4,-0.08,-2.48,6.32,0.46,-0.05,1.66,6.32,0.4,-0.19,3.12,6.32,0.47,0,1.66,6.32,0.47,-0.17,2.7,6.32,0.51,0.24,4.72,6.32,0.43,0.35,3.81,6.32,0.51,0.42,1.59,6.32,0.44,0.21,0.26,6.32,0.48,0.33,1.41
,,,,,,,6.33,0.4,-0.17,-4.19,6.33,0.46,-0.02,2.26,6.33,0.4,-0.18,2.1,6.33,0.47,0.01,2.15,6.33,0.46,-0.16,1.61,6.33,0.52,0.32,5.63,6.33,0.43,0.42,4.94,6.33,0.52,0.47,3.55,6.33,0.44,0.16,1.28,6.33,0.48,0.34,0.31
,,,,,,,6.34,0.4,-0.16,3.01,6.34,0.46,0,1.23,6.34,0.4,-0.15,2.68,6.34,0.47,0.04,2.21,6.34,0.46,-0.14,2.81,6.34,0.52,0.35,-1.16,6.34,0.44,0.45,-0.64,6.34,0.52,0.49,-3.93,6.34,0.44,0.24,5.76,6.34,0.48,0.33,1.23
,,,,,,,6.35,0.4,-0.11,3.21,6.35,0.46,0.01,1.66,6.35,0.39,-0.12,1.72,6.35,0.47,0.06,1.72,6.35,0.46,-0.1,0.81,6.35,0.52,0.3,-2.6,6.35,0.44,0.4,-3.13,6.35,0.53,0.39,-4.15,6.35,0.44,0.28,0.54,6.35,0.49,0.36,1.77
,,,,,,,6.36,0.4,-0.1,1.19,6.36,0.46,0.03,2.38,6.36,0.39,-0.11,1.53,6.36,0.47,0.08,1.78,6.36,0.46,-0.13,0.95,6.36,0.53,0.3,0.79,6.36,0.44,0.39,1.55,6.36,0.53,0.41,1.62,6.36,0.45,0.25,-0.76,6.36,0.49,0.37,1.47
,,,,,,,6.37,0.4,-0.09,2.05,6.37,0.46,0.05,0.32,6.37,0.39,-0.09,3.44,6.37,0.47,0.09,1.23,6.37,0.46,-0.08,4.1,6.37,0.53,0.32,1.35,6.37,0.45,0.44,3.45,6.37,0.54,0.42,-1,6.37,0.45,0.26,2.09,6.37,0.49,0.39,0.18
,,,,,,,6.38,0.39,-0.05,3.06,6.38,0.46,0.04,0.95,6.38,0.39,-0.05,3.59,6.38,0.47,0.1,1.66,6.38,0.46,-0.04,2.27,6.38,0.53,0.33,0.86,6.38,0.45,0.46,-0.43,6.38,0.54,0.39,0.14,6.38,0.45,0.29,2.69,6.38,0.5,0.37,-1.41
,,,,,,,6.39,0.39,-0.03,2.58,6.39,0.46,0.07,4.21,6.39,0.39,-0.02,2.2,6.39,0.48,0.13,2.33,6.39,0.46,-0.04,1.23,6.39,0.54,0.33,0.93,6.39,0.46,0.43,-0.71,6.39,0.54,0.43,-0.52,6.39,0.45,0.32,1.83,6.39,0.5,0.36,-0.36
,,,,,,,6.4,0.39,0,2.58,6.4,0.46,0.12,1.4,6.4,0.39,0,1.67,6.4,0.48,0.15,0.8,6.4,0.46,-0.02,1.66,6.4,0.54,0.34,0.43,6.4,0.46,0.44,1.95,6.4,0.55,0.38,-3.2,6.4,0.46,0.33,0.74,6.4,0.51,0.36,-0.92
,,,,,,,6.41,0.39,0.02,2.53,6.41,0.46,0.1,0.2,6.41,0.39,0.01,1.95,6.41,0.48,0.14,1.05,6.41,0.46,0,2.21,6.41,0.54,0.34,0.36,6.41,0.47,0.47,0.11,6.41,0.55,0.36,-1.64,6.41,0.46,0.33,1.66,6.41,0.51,0.34,-0.62
,,,,,,,6.42,0.39,0.05,3.11,6.42,0.46,0.13,2.21,6.42,0.39,0.04,3.92,6.42,0.48,0.17,3.25,6.42,0.46,0.02,1.83,6.42,0.55,0.35,1,6.42,0.47,0.45,-1.03,6.42,0.55,0.35,-2.21,6.42,0.46,0.36,2.32,6.42,0.51,0.35,0.79
,,,,,,,6.43,0.4,0.08,2.25,6.43,0.46,0.14,1.72,6.43,0.39,0.09,3.73,6.43,0.48,0.21,1.35,6.43,0.46,0.03,0.63,6.43,0.55,0.36,0.07,6.43,0.48,0.45,0.49,6.43,0.56,0.32,-1.71,6.43,0.47,0.38,0.91,6.43,0.52,0.36,1.42
,,,,,,,6.44,0.4,0.09,1.09,6.44,0.46,0.16,1.78,6.44,0.39,0.11,0.76,6.44,0.48,0.19,0.68,6.44,0.46,0.04,2.46,6.44,0.55,0.35,-0.57,6.44,0.48,0.46,0.24,6.44,0.56,0.31,-1.58,6.44,0.47,0.38,0.37,6.44,0.52,0.38,0.69
,,,,,,,6.45,0.4,0.11,3.01,6.45,0.47,0.18,1.23,6.45,0.39,0.11,1.57,6.45,0.49,0.22,2.57,6.45,0.46,0.08,3.84,6.45,0.56,0.35,0.43,6.45,0.48,0.45,-2.21,6.45,0.56,0.29,-2.72,6.45,0.48,0.39,0.98,6.45,0.52,0.37,-1.35
,,,,,,,6.46,0.4,0.15,3.76,6.46,0.47,0.19,1.78,6.46,0.4,0.14,3.11,6.46,0.49,0.25,-1.11,6.46,0.46,0.11,0.31,6.46,0.56,0.36,0.57,6.46,0.49,0.41,1.41,6.46,0.57,0.26,-1.71,6.46,0.48,0.4,0.06,6.46,0.53,0.35,-1.12
,,,,,,,6.47,0.4,0.18,-3.49,6.47,0.47,0.21,1.35,6.47,0.4,0.17,2.1,6.47,0.49,0.2,0.12,6.47,0.46,0.09,1.06,6.47,0.56,0.36,-0.36,6.47,0.49,0.48,5.04,6.47,0.57,0.25,-1.5,6.47,0.48,0.39,-0.61,6.47,0.53,0.35,0.99
,,,,,,,6.48,0.4,0.08,-4.22,6.48,0.47,0.21,0.8,6.48,0.4,0.19,2.58,6.48,0.49,0.25,6.82,6.48,0.46,0.14,3.24,6.48,0.57,0.35,-0.93,6.48,0.5,0.51,-3.73,6.48,0.57,0.23,-3.08,6.48,0.49,0.38,0.74,6.48,0.53,0.37,0.47
,,,,,,,6.49,0.4,0.1,7.4,6.49,0.47,0.23,1.35,6.49,0.4,0.22,3.38,6.49,0.5,0.34,1.3,6.49,0.46,0.15,1.23,6.49,0.57,0.34,-0.5,6.49,0.5,0.4,-9.03,6.49,0.57,0.19,-2.72,6.49,0.49,0.4,1.53,6.49,0.54,0.36,-3
,,,,,,,6.5,0.4,0.23,7.2,6.5,0.48,0.24,0.74,6.5,0.4,0.25,-4.15,6.5,0.5,0.27,-6.27,6.5,0.46,0.16,1.72,6.5,0.57,0.34,0.15,6.5,0.51,0.33,-2.78,6.5,0.58,0.17,-1.57,6.5,0.5,0.41,3.38,6.5,0.54,0.31,-3.27
,,,,,,,6.51,0.41,0.24,-0.16,6.51,0.48,0.25,1.72,6.51,0.41,0.14,-7.06,6.51,0.5,0.21,-1.74,6.51,0.47,0.19,1.72,6.51,0.58,0.35,-0.79,6.51,0.51,0.35,2.47,6.51,0.58,0.16,-2.58,6.51,0.5,0.47,1.24,6.51,0.54,0.29,-1.29
,,,,,,,6.52,0.41,0.23,0.88,6.52,0.48,0.27,2.02,6.52,0.41,0.11,6.47,6.52,0.5,0.24,5.15,6.52,0.47,0.19,1.72,6.52,0.58,0.33,-1.43,6.52,0.51,0.38,0.32,6.52,0.58,0.12,-2.65,6.52,0.5,0.44,-5.4,6.52,0.55,0.29,-1.29
,,,,,,,6.53,0.41,0.26,4.82,6.53,0.48,0.29,-0.37,6.53,0.41,0.27,11.07,6.53,0.51,0.31,5.91,6.53,0.47,0.22,1.78,6.53,0.58,0.32,-0.35,6.53,0.52,0.35,-2.47,6.53,0.58,0.11,-2,6.53,0.51,0.36,-4.06,6.53,0.55,0.27,-1.29
,,,,,,,6.54,0.41,0.32,4.17,6.54,0.49,0.27,-1.1,6.54,0.41,0.33,3.91,6.54,0.51,0.36,0.44,6.54,0.47,0.23,1.23,6.54,0.59,0.32,-0.79,6.54,0.52,0.33,0.07,6.54,0.58,0.08,-3.08,6.54,0.51,0.36,0.79,6.54,0.55,0.26,-1.15
,,,,,,,6.55,0.42,0.34,1.07,6.55,0.49,0.26,0.61,6.55,0.41,0.35,3.43,6.55,0.51,0.32,-3.26,6.55,0.48,0.25,1.84,6.55,0.59,0.3,-1.29,6.55,0.52,0.36,0.1,6.55,0.58,0.05,-2.65,6.55,0.52,0.38,1.42,6.55,0.56,0.24,-2.22
,,,,,,,6.56,0.42,0.35,2.95,6.56,0.49,0.28,2.45,6.56,0.42,0.4,3.9,6.56,0.52,0.29,-1.48,6.56,0.48,0.27,0.98,6.56,0.59,0.3,-1.21,6.56,0.53,0.33,-3.8,6.56,0.58,0.03,-2.08,6.56,0.52,0.39,0.16,6.56,0.56,0.22,-1.79
,,,,,,,6.57,0.42,0.4,3.91,6.57,0.5,0.31,3.68,6.57,0.42,0.42,-0.16,6.57,0.52,0.29,-0.07,6.57,0.48,0.27,-0.06,6.57,0.6,0.28,-1.79,6.57,0.53,0.28,-4.62,6.57,0.58,0,-2.65,6.57,0.52,0.38,2.35,6.57,0.56,0.21,-1.22
,,,,,,,6.58,0.43,0.42,-0.22,6.58,0.5,0.35,2.15,6.58,0.43,0.4,-2.73,6.58,0.52,0.29,0.36,6.58,0.48,0.27,0.25,6.58,0.6,0.26,-1.29,6.58,0.53,0.24,-2.28,6.58,0.58,-0.02,-2.08,6.58,0.53,0.43,1.72,6.58,0.56,0.19,-1.72
,,,,,,,6.59,0.43,0.4,-2.36,6.59,0.5,0.36,-1.1,6.59,0.43,0.37,-1.94,6.59,0.52,0.3,1.06,6.59,0.49,0.27,1.41,6.59,0.6,0.25,-1.21,6.59,0.54,0.23,-1.15,6.59,0.58,-0.04,-2.51,6.59,0.53,0.41,-4.92,6.59,0.56,0.17,-1.65
,,,,,,,6.6,0.44,0.38,-0.87,6.6,0.51,0.33,-2.64,6.6,0.43,0.36,3.76,6.6,0.53,0.31,-0.36,6.6,0.49,0.29,3.86,6.6,0.6,0.24,-1.72,6.6,0.54,0.22,-2.08,6.6,0.58,-0.07,-3.16,6.6,0.54,0.34,-3.96,6.6,0.57,0.16,-2.15
,,,,,,,6.61,0.44,0.38,3,6.61,0.51,0.3,-2.21,6.61,0.44,0.44,5.49,6.61,0.53,0.29,-0.99,6.61,0.49,0.35,4.42,6.61,0.61,0.22,-1.72,6.61,0.54,0.19,-2.58,6.61,0.58,-0.1,-2.15,6.61,0.54,0.34,0.27,6.61,0.57,0.13,-2.15
,,,,,,,6.62,0.44,0.44,3.5,6.62,0.51,0.29,-1.85,6.62,0.44,0.47,-1.29,6.62,0.53,0.29,0.07,6.62,0.5,0.38,0.43,6.62,0.61,0.2,-1.72,6.62,0.54,0.17,-2.64,6.62,0.58,-0.12,-2.15,6.62,0.54,0.34,-1.58,6.62,0.57,0.12,-2.15
,,,,,,,6.63,0.45,0.45,-0.86,6.63,0.51,0.27,-1.38,6.63,0.45,0.42,-1.68,6.63,0.54,0.29,-0.36,6.63,0.5,0.36,-3.19,6.63,0.61,0.18,-1.72,6.63,0.54,0.14,-2.08,6.63,0.58,-0.14,-2.22,6.63,0.55,0.3,-2.85,6.63,0.57,0.09,-2.22
,,,,,,,6.64,0.45,0.42,-1.14,6.64,0.52,0.26,2.58,6.64,0.45,0.44,2,6.64,0.54,0.28,-0.93,6.64,0.5,0.32,-1.97,6.64,0.61,0.17,-1.72,6.64,0.54,0.13,-2.58,6.64,0.58,-0.16,-1.65,6.64,0.55,0.28,-0.79,6.64,0.57,0.07,-1.65
,,,,,,,6.65,0.46,0.43,1.4,6.65,0.52,0.32,3.29,6.65,0.46,0.46,-0.38,6.65,0.54,0.27,-0.43,6.65,0.51,0.32,1.12E-12,6.65,0.61,0.15,-1.72,6.65,0.55,0.09,-2.71,6.65,0.57,-0.18,-2.08,6.65,0.55,0.29,-1.08,6.65,0.57,0.06,-2.15
,,,,,,,6.66,0.46,0.45,0.6,6.66,0.52,0.32,-2.15,6.66,0.46,0.43,-1.15,6.66,0.55,0.28,-0.36,6.66,0.51,0.32,1.26E-12,6.66,0.62,0.13,-1.64,6.66,0.55,0.07,-1.58,6.66,0.57,-0.2,-2.73,6.66,0.55,0.26,-2.64,6.66,0.57,0.03,-2.22
,,,,,,,6.67,0.47,0.44,-0.98,6.67,0.53,0.27,-2.34,6.67,0.46,0.44,1.4,6.67,0.55,0.27,-0.79,6.67,0.51,0.32,0.06,6.67,0.62,0.12,-2.07,6.67,0.55,0.06,-2.51,6.67,0.57,-0.23,-1.8,6.67,0.56,0.23,-2.22,6.67,0.57,0.01,-1.72
,,,,,,,6.68,0.47,0.43,-0.12,6.68,0.53,0.28,-0.79,6.68,0.47,0.46,0.6,6.68,0.55,0.26,-1.29,6.68,0.52,0.32,-0.49,6.68,0.62,0.09,-2.73,6.68,0.55,0.02,-3.15,6.68,0.57,-0.24,-1.15,6.68,0.56,0.22,-1.72,6.68,0.57,-0.01,-1.72
,,,,,,,6.69,0.48,0.44,1.1,6.69,0.53,0.26,-1.42,6.69,0.47,0.45,-0.92,6.69,0.55,0.24,-1.43,6.69,0.52,0.31,0,6.69,0.62,0.06,-1.8,6.69,0.55,-0.01,-2.15,6.69,0.57,-0.25,-2.15,6.69,0.56,0.2,-1.65,6.69,0.57,-0.02,-1.65
,,,,,,,6.7,0.48,0.45,-0.74,6.7,0.53,0.25,-0.36,6.7,0.48,0.44,-0.49,6.7,0.56,0.23,-0.36,6.7,0.52,0.32,0.13,6.7,0.62,0.05,-1.13,6.7,0.55,-0.02,-2.15,6.7,0.56,-0.28,-2.23,6.7,0.56,0.18,-2.08,6.7,0.57,-0.04,-2.15
,,,,,,,6.71,0.48,0.42,-1.96,6.71,0.54,0.25,-0.79,6.71,0.48,0.44,0.12,6.71,0.56,0.23,-0.72,6.71,0.53,0.31,-0.99,6.71,0.62,0.04,-2.15,6.71,0.55,-0.05,-2.15,6.71,0.56,-0.3,-1.79,6.71,0.56,0.16,-2.65,6.71,0.57,-0.07,-2.22
,,,,,,,6.72,0.49,0.41,-0.43,6.72,0.54,0.23,-1.35,6.72,0.49,0.44,-0.8,6.72,0.56,0.22,-1.79,6.72,0.53,0.3,0.07,6.72,0.62,0.01,-2.15,6.72,0.55,-0.06,-2.01,6.72,0.56,-0.32,-1.36,6.72,0.57,0.13,-2.15,6.72,0.57,-0.08,-1.72
